0.5714016,0.00013456198,0.0055581774,0.0014641529,0.40673536,0.0013830985,0.00023854442,7.3413015e-05,0.0009957223,0.00028028103,0.0009831882,0.0013840941,0.00034632825,0.00025760895,0.000109151115,0.0016913809,0.00035183076,0.00029732045,0.0016021556,2.296983e-05,0.0005230759,0.00020196995,0.00047265278,0.00020636593,0.0032850185
0.9942677,0.00016948098,0.0021311764,0.001027156,0.00092584454,2.6555925e-05,7.617544e-05,2.5857964e-05,9.3015944e-05,2.917179e-05,9.0630856e-05,8.031724e-05,0.0001823957,5.4597775e-05,3.2804695e-05,0.0002876279,3.0372275e-05,8.499082e-06,6.960562e-05,1.1302423e-05,3.2562202e-05,6.259905e-05,7.3549396e-05,0.00013009191,8.086431e-05
0.0013785043,9.191277e-05,0.08926015,0.000142529,3.1091866e-05,7.205752e-06,0.00015341581,9.0369304e-07,1.2929031e-05,6.938225e-05,5.584226e-05,1.0864496e-05,9.766556e-05,1.1943814e-05,1.0606112e-05,0.00020318807,1.0321876e-06,0.90833044,1.608763e-05,2.6337446e-05,2.3299392e-05,2.6486612e-05,8.388078e-06,2.1076628e-05,8.729643e-06
0.9899267,8.304271e-05,0.0020048693,0.0027249646,1.90595e-05,1.8001813e-06,6.6531265e-06,3.5541082e-06,8.643458e-06,3.8549506e-06,1.3186929e-05,3.3344004e-06,5.0489572e-05,3.421158e-06,4.0915534e-06,7.888496e-06,2.6488232e-07,0.00508067,6.679854e-06,4.0813584e-06,1.11678355e-05,1.3427963e-05,2.7657732e-06,9.5521555e-06,5.8513683e-06
0.9796544,0.00018944658,0.0051866057,0.0056813713,4.4828274e-05,7.2907014e-06,1.9244984e-05,1.0450202e-05,4.087727e-05,1.5763437e-05,4.7199817e-05,1.1306941e-05,0.00018781856,1.0493525e-05,1.1998848e-05,2.6287018e-05,9.647283e-07,0.008709998,1.3227338e-05,9.792931e-06,3.5148754e-05,3.324046e-05,9.334229e-06,2.4153196e-05,1.8847697e-05
0.0007882443,0.004434642,0.00042270537,0.0017368876,0.0006586355,0.0016801595,0.0007852679,0.0004301955,0.009087856,0.0029755253,0.027162882,0.0002678592,0.0036301382,0.0013787968,0.00028535552,5.011487e-05,0.0014365056,0.051130995,0.8312291,0.0011069676,0.00018006931,0.0049168253,0.053389978,0.0003369171,0.00049728766
0.0013837245,0.01277323,0.0010295542,0.002523072,0.001848097,0.0042261705,0.0023522307,0.0010105141,0.012856309,0.003280321,0.06315717,0.0005067291,0.006347332,0.0028576793,0.0005915966,0.00010817994,0.0020316448,0.06907889,0.7198948,0.004629355,0.00019387303,0.011150119,0.074576095,0.0006592446,0.0009340007
0.006150318,0.22503103,0.02021828,0.016590137,0.0052203243,0.0056371707,0.0013373866,0.0018130554,0.011652363,0.0015010939,0.116780035,0.0006561837,0.0039683436,0.0020993433,0.0006918339,0.00021849024,0.0009421596,0.33014083,0.07728801,0.007290425,0.000114437804,0.010199963,0.15213934,0.00083248684,0.0014869575
0.0017249131,0.9980567,9.782975e-06,1.3708216e-05,2.1700948e-06,1.6233378e-05,1.4020476e-06,1.455417e-05,2.445773e-05,5.6401195e-06,1.8612795e-05,5.2952955e-06,7.0525307e-06,1.0553554e-05,5.6827894e-06,2.5841812e-06,2.987021e-06,5.056349e-06,5.932011e-06,1.8431659e-06,8.7483556e-07,2.7811355e-05,1.816061e-05,6.8530335e-06,1.1179693e-05
0.2210418,0.020874888,0.09366492,0.58917683,0.003099537,0.00302085,0.0005463942,0.004412339,0.0129271615,0.0017622042,0.004922792,0.0008525121,0.005687689,0.002841478,0.0010281694,0.00053838606,0.011776616,0.0024240722,0.0015348869,0.0005778194,0.00075580046,0.00400383,0.008856645,0.0012554087,0.002416944
